rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
47,The Cross: My Gaze,Mercy Chinwo,57,41,49,55,61,59,62,54.857142857142854
48,Love Songs 4 The Streets 2,Lil Durk,62,58,56,51,46,58,55,55.142857142857146
49,Bad Commando,Rema,50,48,42,62,60,63,65,55.714285714285715
50,Get Layd,Omah Lay,13,16,15,11,301,14,20,55.714285714285715
51,TattleTales,6ix9ine,60,51,67,68,41,47,67,57.285714285714285
52,Sex Over Love,Blaqbonez,17,17,13,17,301,19,18,57.42857142857143
53,Just Cause Y'all Waited,Lil Durk,55,65,44,53,51,56,82,58.0
54,Rum & Boogie,Peruzzi,18,18,20,18,301,18,17,58.57142857142857
55,Know You,Ladipoe,45,52,52,63,47,69,86,59.142857142857146
56,Herstory in the Making,Young M.A,75,67,59,65,36,55,60,59.57142857142857
57,Please Excuse Me for Being Antisocial,Roddy Ricch,21,20,18,20,301,20,19,59.857142857142854
58,Top,YoungBoy Never Broke Again,74,78,54,58,49,54,56,60.42857142857143
59,Pray 4 Love,Rod Wave,52,72,51,57,56,61,77,60.857142857142854
60,23 Is Back,JayDaYoungan,79,63,41,34,43,67,112,62.714285714285715
61,Hot Pink,Doja Cat,54,54,64,59,59,89,63,63.142857142857146
62,OXYGENE,Oxlade,59,71,60,64,58,65,76,64.71428571428571
63,Hakuna Matata,Dotman,73,60,79,79,52,64,59,66.57142857142857
64,Slime Language 2 (Deluxe),"Young Stoner Life, Young Thug & Gunna",56,56,100,75,95,60,61,71.85714285714286
65,The Prince I Became,Ric Hassani,58,66,62,85,85,77,74,72.42857142857143
66,Lil Durk Presents: Loyal Bros,Only The Family,72,80,71,71,64,79,73,72.85714285714286
67,The Message,Minister GUC,68,62,80,66,75,82,79,73.14285714285714
68,SAVAGE MODE II,21 Savage & Metro Boomin,66,69,75,72,67,78,93,74.28571428571429
69,Hoodie SZN,A Boogie Wit Da Hoodie,86,84,68,78,53,71,80,74.28571428571429
70,TIME,Yaw Tog,65,68,92,83,70,74,75,75.28571428571429
71,Something Else,Mr Eazi,71,77,69,82,63,86,83,75.85714285714286
72,SATISFIED,Mercy Chinwo,67,64,82,77,78,76,91,76.42857142857143
73,Deal with It,Phyno,70,73,81,89,77,75,71,76.57142857142857
74,SoundGod Fest Reloaded,Runtown,78,82,74,80,62,95,84,79.28571428571429
75,Pluto x Baby Pluto,Future & Lil Uzi Vert,90,85,57,69,66,93,96,79.42857142857143
76,Chulo Vibes,Timaya,69,93,86,92,71,84,81,82.28571428571429
77,Billionaire,Teni,80,90,85,90,93,73,72,83.28571428571429
78,7,Lil Nas X,85,75,84,81,79,94,99,85.28571428571429
79,PINK PLANET,Pink Sweat$,97,81,104,97,73,80,70,86.0
80,Realms,Wande Coal,76,94,89,94,74,85,100,87.42857142857143
81,Trap Symphony EP,Roddy Ricch,84,79,97,91,72,97,98,88.28571428571429
82,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert,105,108,76,86,76,81,88,88.57142857142857
83,Good News,Megan Thee Stallion,81,74,98,73,83,102,110,88.71428571428571
84,Top Chef Gotit,Lil Gotit,37,57,72,87,102,130,141,89.42857142857143
85,Shiesty Season - Spring Deluxe,Pooh Shiesty,96,70,73,76,96,103,113,89.57142857142857
86,Levon James,King Von,98,105,83,88,65,101,89,89.85714285714286
87,PTSD,Rod Wave,104,110,96,70,68,83,102,90.42857142857143
88,LOL (Lord of Lamba),Naira Marley,89,86,101,100,82,92,90,91.42857142857143
89,Alagbe,Qdot,94,92,115,95,80,88,85,92.71428571428571
90,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune,92,88,78,96,94,115,87,92.85714285714286
91,THE GOAT,Polo G,11,301,14,7,301,16,11,94.42857142857143
92,Slime Language 2,"Young Stoner Life, Young Thug & Gunna",103,76,77,114,84,90,118,94.57142857142857
93,S.C.A.M,G4 Boyz,77,100,93,93,88,100,111,94.57142857142857
94,Rema Freestyle EP,Rema,82,99,90,98,92,114,107,97.42857142857143
95,I Love Girls With Trobul,Sarz X WurlD,108,89,91,99,105,98,92,97.42857142857143
96,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again,93,91,88,111,90,107,103,97.57142857142857
97,Pray 4 Love (Deluxe),Rod Wave,107,103,109,103,87,91,106,100.85714285714286
98,Superstar,Wizkid,301,301,19,19,16,26,30,101.71428571428571
99,CITIZEN OF THE WORLD,King Perryy,106,95,113,110,86,99,105,102.0
100,Viral Infection 1.0,Ayanfe Viral,88,87,116,108,104,127,97,103.85714285714286
101,ZaZa Vibes,L.A.X,100,98,107,113,100,108,104,104.28571428571429
102,So Much Fun,Young Thug,119,106,105,102,89,104,115,105.71428571428571
103,6locc 6a6y,Lil Loaded,99,97,87,112,115,113,121,106.28571428571429
104,Off The Record,Reekado Banks,120,104,95,101,109,120,108,108.14285714285714
105,Too Late Too Lit,KDDO,83,102,117,109,98,106,143,108.28571428571429
106,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again,122,112,111,104,101,110,101,108.71428571428571
107,The Beauty of Becoming,Rotimi,123,107,99,105,107,119,109,109.85714285714286
108,Dum and Dummer 2,Young Dolph & Key Glock,112,116,134,117,91,96,116,111.71428571428571
109,T R A P S O U L (Deluxe),Bryson Tiller,95,123,106,123,99,109,129,112.0
110,Mixed Emotions,Luh Kel,91,122,112,106,114,124,120,112.71428571428571
111,Signed To The Streets 3,Lil Durk,125,126,114,121,97,111,114,115.42857142857143
112,Simisola (Deluxe),Simi,301,301,58,47,54,44,41,120.85714285714286
113,Nicotine,Trevor Daniel,111,96,149,119,117,129,126,121.0
114,Greatest Lord,SINACH,115,115,123,126,113,134,137,123.28571428571429
115,Kommunity Service,YG & Mozzy,101,154,110,120,111,121,154,124.42857142857143
116,RESTLESS II,Simi,126,124,125,133,123,112,138,125.85714285714286
117,Solid Focus Riddim,"Popcaan, Zamunda, Furnace",109,135,127,148,103,137,122,125.85714285714286
118,L.O.V.E.,Luh Kel,137,109,108,140,124,122,147,126.71428571428571
119,WUNNA,Gunna,142,120,119,125,110,149,127,127.42857142857143
120,The Prince I Became (Deluxe Edition),Ric Hassani,113,101,126,124,116,150,171,128.71428571428572
121,Homesick,Trevor Daniel,114,114,129,122,140,156,128,129.0
122,Honorable,Hotkid,130,117,161,116,118,118,150,130.0
123,L.O.V.E. (Deluxe),Luh Kel,136,119,120,141,125,141,132,130.57142857142858
124,Yabasi,Basketmouth,116,121,130,151,119,144,163,134.85714285714286
125,Anloga Junction,Stonebwoy,127,113,124,162,139,157,131,136.14285714285714
126,The Backend Child,NoCap,124,145,128,129,127,140,170,137.57142857142858
127,Jackboy,Jackboy,154,134,158,130,128,126,135,137.85714285714286
128,Roots,NSG,147,125,139,149,126,139,144,138.42857142857142
129,"Grandson, Vol. 1",King Von,153,159,159,146,108,117,145,141.0
130,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,129,138,155,145,106,136,180,141.28571428571428
131,Trench Baby (Deluxe Edition),Lil Zay Osama,139,141,141,173,131,147,119,141.57142857142858
132,Aje (The Mixtape),Jaywon,148,173,147,177,132,116,117,144.28571428571428
133,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)",110,128,118,115,301,131,124,146.71428571428572
134,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A Beats,155,127,151,160,122,160,172,149.57142857142858
135,Loyalty Over Royalty (Deluxe),CJ,160,170,172,150,148,142,130,153.14285714285714
136,Ecstasy,Lil Kesh,145,152,150,179,152,148,152,154.0
137,Happy Birthday Kodak,Kodak Black,301,301,301,45,33,49,51,154.42857142857142
138,The Idea Of Her,Ali Gatie,178,146,165,166,145,135,175,158.57142857142858
139,Cray Cray,Crayon,163,140,160,174,121,173,179,158.57142857142858
140,Afrodisíaco,Rauw Alejandro,168,174,102,128,301,105,133,158.71428571428572
141,A Boy From Tandale,Diamond Platnumz,177,166,156,172,149,133,176,161.28571428571428
142,The Palmwine Express,Show Dem Camp,131,150,144,118,301,128,160,161.71428571428572
143,Big Grim Reaper,Big Scarr,102,144,145,153,134,154,301,161.85714285714286
144,Still Taking Risks,Quando Rondo,132,165,166,131,301,166,125,169.42857142857142
145,1.5 Way Or No Way,Yung Mal,135,137,177,127,130,181,301,169.71428571428572
146,Mr. Boombastic,Blaqbonez,134,160,138,132,301,178,153,170.85714285714286
147,Love Scars: The 5 Stages Of Emotions (Deluxe),Yung Bleu,179,301,142,139,112,152,173,171.14285714285714
148,Legendary,Tyga,159,149,135,134,301,168,161,172.42857142857142
149,Trench Baby,Lil Zay Osama,143,153,182,301,138,155,136,172.57142857142858
150,Signed To The Streets 2.5,Lil Durk,164,158,163,155,137,301,159,176.71428571428572
151,The Mayor of Lagos,Mayorkun,156,180,168,157,144,301,166,181.71428571428572
152,Amazing Grace,MEDIKAL,301,111,132,136,301,159,134,182.0
153,We All Shine,YNW Melly,161,162,301,163,143,179,165,182.0
154,Rora,Reekado Banks,152,163,169,169,301,169,157,182.85714285714286
155,Top Shotta,NLE Choppa,140,142,301,301,129,145,123,183.0
156,The Prodigal,Mr. P,133,133,133,152,301,153,301,186.57142857142858
157,Wildboy,Calboy,121,130,153,159,301,301,146,187.28571428571428
158,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur,301,139,146,135,133,167,301,188.85714285714286
159,Built For Whatever,Tee Grizzley,118,176,137,301,301,180,148,194.42857142857142
160,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)",141,301,154,154,301,175,140,195.14285714285714
161,Kut Da Fan On,HOTBOII,301,157,179,144,142,143,301,195.28571428571428
162,Afro Series,Terri,151,143,173,301,150,161,301,197.14285714285714
163,Not One Of Them,Dee Watkins,301,301,301,301,45,38,94,197.28571428571428
164,Seed,Gyakie,146,161,157,301,301,146,174,198.0
165,PANDEMIC 2,Ruger,301,301,301,301,69,70,78,203.0
166,Artist 2.0,A Boogie Wit da Hoodie,149,171,171,170,301,301,168,204.42857142857142
167,Only The Generals Part II,Kevin Gates,301,148,103,301,135,151,301,205.71428571428572
168,A Beautiful Space,Grace Weber,144,131,121,143,301,301,301,206.0
169,The Prodigy,Skillibeng,301,172,176,175,158,176,301,208.42857142857142
170,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More",301,177,180,181,164,301,162,209.42857142857142
171,"Illegal Remixes Vol 1: Love, Lies & Luxury",GoodyBoy,301,301,148,158,301,123,156,212.57142857142858
172,UY Scuti,Olamide,301,301,301,301,301,1,1,215.28571428571428
173,Hunger Games 3,Rod Wave,150,301,301,137,301,170,151,215.85714285714286
174,Blackstar,Kelvyn Boy,169,151,136,301,301,158,301,216.71428571428572
175,YOU,Ali Gatie,301,167,162,168,301,138,301,219.71428571428572
176,Table For Two,Korede Bello,162,301,170,161,301,301,155,221.57142857142858
177,Empress,Yemi Alade,301,179,178,301,301,172,181,230.42857142857142
178,Shockwave,Marshmello,138,129,143,301,301,301,301,230.57142857142858
179,Kpanlogo,Darkovibes,301,175,301,301,301,125,149,236.14285714285714
180,Lucille's Grandson,Kevo Muney,301,301,140,138,301,171,301,236.14285714285714
181,Mainland To Island,Oladips x Zlatan,166,136,152,301,301,301,301,236.85714285714286
182,RoadToCDK,Zlatan,173,132,301,301,301,164,301,239.0
183,Misunderstood,JayDaYoungan,157,168,301,147,301,301,301,239.42857142857142
184,Black Love,Sarkodie,301,155,301,301,154,301,167,240.0
185,!,Trippie Redd,301,301,181,156,146,301,301,241.0
186,Original Copy,Cuppy,301,301,301,178,153,162,301,242.42857142857142
187,The African Gentleman (Deluxe Version),Ric Hassani,167,301,183,301,151,301,301,243.57142857142858
188,Timeless Ep,Aje,176,164,164,301,301,301,301,244.0
189,Future Hndrxx Presents: The WIZRD,Future,165,301,175,167,301,301,301,244.42857142857142
190,Practice Makes Perfect,SR,174,169,301,301,301,177,301,246.28571428571428
191,Heaven Or Hell,Don Toliver,171,181,301,301,301,301,169,246.42857142857142
192,Orange Print,Larry June,301,301,122,107,301,301,301,247.71428571428572
193,Loyalty Over Royalty,CJ,128,301,301,301,301,301,158,255.85714285714286
194,Wish Me Well 3,YFN Lucci,301,156,301,301,141,301,301,257.42857142857144
195,Leave Some Day (Muney Mix),Kevo Muney,301,301,301,142,301,301,178,260.7142857142857
196,Drip Or Drown 2,Gunna,301,301,301,180,163,301,301,264.0
197,Because I Love Y'all,Kevo Muney,301,301,301,50,301,301,301,265.14285714285717
198,"This Is Not The Tape, Sorry For The Wait 2",Kwesi Arthur,301,182,301,171,301,301,301,265.42857142857144
199,On God II,Big Yavo,301,301,301,301,301,301,52,265.42857142857144
200,Taste EP,Nandy,301,301,301,301,301,301,58,266.2857142857143
201,Ice Daddy,Gucci Mane,301,301,301,301,301,301,68,267.7142857142857
202,Building Bridges,Smallgod,301,301,301,301,301,301,69,267.85714285714283
203,MAYOR OF THE STREETS,Rah Swish,301,301,301,301,301,132,301,276.85714285714283
204,TORILYNA'S SECRET BOOK,TORI KEECHE,301,301,301,301,301,301,142,278.2857142857143
205,Love Scars: The 5 Stages Of Emotions,Yung Bleu,301,301,301,301,147,301,301,279.0
206,PERFECT PICTURE,Dremo,158,301,301,301,301,301,301,280.57142857142856
207,38 Baby 2,YoungBoy Never Broke Again,301,301,301,301,301,163,301,281.2857142857143
208,Beyond Bulletproof,Mozzy,301,301,301,165,301,301,301,281.57142857142856
209,For You,Vedo,172,301,301,301,301,301,301,282.57142857142856
210,Fever,Megan Thee Stallion,301,301,174,301,301,301,301,282.85714285714283
211,Don Dada,Yungeen Ace,175,301,301,301,301,301,301,283.0
212,Underestimated,Jhacari,301,301,301,301,301,301,177,283.2857142857143
213,Eternal Atake,Lil Uzi Vert,301,178,301,301,301,301,301,283.42857142857144
214,John Vuli Gate,Mapara A Jazz,180,301,301,301,301,301,301,283.7142857142857
